OTU ID	CCN1	CCN10a	CCN11	CCN12	CCN13	CCN14	CCN16	CCN17	CCN18	CCN19	CCN2	CCN20	CCN3	CCN4	CCN5	CCN6	CCN7	CCN8a	CCN9	CCP1	CCP10	CCP12	CCP13	CCP14	CCP15	CCP16	CCP17	CCP18	CCP19	CCP2	CCP20a	CCP3	CCP4	CCP5	CCP6a	CCP7	CCP8	CCP9
8878a0465f5d22d1c56917fe650a7df3	36	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	7	0	0
e4329192f0432026a7880d0c1f5f9531	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02e1e971506b265659c0f5bf758c24b7	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	28	0	62	0	0	34	13	0	0	0
06c8239955703dcaaa5fd469eeec1358	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1ca7fe4f8ddef6f0bcc8e71354e175b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	51	0	0	0	0	0	0	0
ac98d5a0d989eb469a93db5e9b3c7fd4	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
75fa8724226c4b0c32ddc3b2ffc64cc5	0	0	0	0	0	0	0	0	138	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42ac7edd93735a804e5f964322ab7891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
bc0730096682c48820678c59700fe66f	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25af29e1b2d121f8aae468d270d75518	0	0	0	0	0	0	0	382	168	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	72	0	0	0	0
3a996e2f3bd01dc272a98a12ff8d383d	0	0	0	0	0	0	0	295	0	0	0	0	278	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	89	238	0	0	0	0	0	0
